Title,SubTitle,Rating,ItemPrice,TrendingPrice,ItemLink
"Acer Cb342cksmiiphzx 34 "" 3440 X 1440 Pixels Ultra Wide Quad Hd Ips Panel Freesy", Brand New,None,$415.83,None,https://www.ebay.com/itm/196923930208?_skw=ultrawide+monitor&epid=15058384811&hash=item2dd994b660:g:YdgAAOSwDM9ndexA&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkeILOuTr8UeIXyVbFvUrtRbxt5fVJmzv%2FJfnXJL7Mo2xkgJN6WIF9QFxYmE%2B6Y6uwdcVtHZDdMKSjNQPMmZZgw4pZPGKH6RrzjDr8af1F6XrK1Yg%2Bdd8kYcMLXP%2BazT0mBygHy3kE3dmqBea%2BvVfN0sWJ1vz3AEYjNYuyx31vnovsxmC41Bc5e4mbvxzsRMELtFQEhbtUi5iqA%2FZy%2F%2B%2BZcZ%2BM1baCkIRDDW5UpidR3QaoydNS%2FKN%2FOY8GRWtg6fuzLd5tZBMcR1C%2BEIJnMdTNAbUagqsJ4%2BGsLon%2Ff7eXTcQ%3D%3D%7Ctkp%3ABFBM9IOJ7Ypl
"Samsung LS34J552WQNXZA-RB 34"" Ultra Wide Quad HD Monitor with 21:9 Wide Screen", Brand New,4.5 out of 5 stars.,$319.94,None,https://www.ebay.com/itm/226415642607?_skw=ultrawide+monitor&epid=3040514584&hash=item34b76c87ef:g:4JsAAOSwRTVnGlVf&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlr6QTQJMTofQAUOpekgUM0TOpmiICXgSX8wCur0aYlzU6N5pcePDokd5b6PHwDDOQ9r%2FEYw7XgMsGFTUCYlz21aySA%2FBi0EHxaweTfXDTx8Ln3%2FYVDVR19GWaZqUo68GKwlE6WlFf4OE7ZyAWpUZtcL238jAgNGVXkh4vtZRXJn9A6FZnEEblvIEGkXqbofg27kNrUNp3MYCvU9suh10SYNVSOA%2FrTfto7NVyYT0BY8AGdRkz5n19qp4sas5RYXU2RNFRdINysZNtDCNdq2dwJtkmR4bg2MlTxnpVBjPvBsQ%3D%3D%7Ctkp%3ABk9SR_SDie2KZQ
"Deco Gear 28"" 4K Ultrawide IPS Monitor, 60 Hz, 4 ms, 1 Billion Colors, 16:9",Authorized Dealer with USA Warranty! Ships Fast! Certified - Refurbished,None,$227.99,$379.99,https://www.ebay.com/itm/334506738765?_skw=ultrawide+monitor&epid=22051330778&hash=item4de227c44d:g:7S4AAOSwYOdi1WsD&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKl3guEP7Gk7wDvzF%2BX6PVEeFPlhCpRY8EfwHB7Flw2SdOWhrTX%2FYVutXULJUYjxvMz6aBwwLSwvkNveswt5GCvNWaPFIurUSfDifSJjX%2FrQr2AcWfXEuN8KSrvg4OJC7f6NhQS%2FcvvBfcQVc5wvw3BOccGhKl4M%2FCtec9W1Q0ZAV2ouWWXG2lePU%2BR7ht9DzL%2FRiRdOu3%2BYbkrFPVExKqgc88UjGs8ouRfMrK24eC1HVTP0QaqWwUPTmNWjo1EGG3s%3D%7Ctkp%3ABk9SR_SDie2KZQ
Sceptre 20 1600x900 75Hz Ultra Thin LED Monitor 2x HDMI VGA Built-in Speakers..., Brand New,4.5 out of 5 stars.,$102.06,None,https://www.ebay.com/itm/335756189233?_skw=ultrawide+monitor&epid=19026729911&hash=item4e2ca0de31:g:JkkAAOSwZidneGzx&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKl8ZaZcGS6DzumktNTX0PdHnu62vr36oV6Sc0SDkYcMsqv5Pi3ux2iZdHvHrHewL811MZU3hElPdAajPUKJssFSD42joNlPafd2zHlPpaBDEQ6h7AaFpDLD0e0ISVOBm2uCgTzQ5kPC1HxlgQdSPlveJdkpcazH7B7PxoQWs3QO3e%2F3XvTAIuJyXg%2Bwl0l0RaWZ%2FHuOYREhnm6N72WqkrUwXpwwsuGcINX0jPpOlsViGYxjHaHqWut0RgYtKwsa1pgleb7o2TxHEnAgnmqSHvm1FF%2BNQNkDMlggyazn%2BlAl3A%3D%3D%7Ctkp%3ABk9SR_SDie2KZQ
LOT 2x Dell 23'' IPS Monitors Ultrawide P2319H FHD Edgeless 1080 W/Stands , Pre-Owned,5.0 out of 5 stars.,$165.00,None,https://www.ebay.com/itm/385060158214?_skw=ultrawide+monitor&epid=21031090139&hash=item59a75fbb06:g:UAcAAOSwJeBi9wRU&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKmotqga1rq%2Fg2UY%2FzvRAOV%2FZKOgjDszhtO2jrW3aaxGOPB%2B23UL1S%2B8iuMImhOj6U6q0xprlStMpXrseRzZNh%2BnA74wo2Sk5YD0QHjD66Q1PbcVqg7hRD8U5gfjD5jtMqpJiWWBjOAv1xeNNgVEk5dzEBT3646jqq1UkWBD7sj%2FafhqMzJO7Ny%2BGt4%2Fhl4iSsoqCwGskAodTLVMkiBJY%2FZINoNhMGRjjj1QCkleiTM7MHKfzsY2GyHvJV3ClJfHdFI%3D%7Ctkp%3ABk9SR_SDie2KZQ
"FANGOR Portable Monitor 15.6"" FHD 1080P Ultra-Slim HDR IPS,  Model:BX156 *NEW*", Open Box,None,$92.99,None,https://www.ebay.com/itm/356183380800?_skw=ultrawide+monitor&hash=item52ee2f1340:g:tGwAAOSwudZnGSv8&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKmLup3DORpOL4RtxjzH1u1sOk%2BCQlFpUeLQo99PMFWuPcmvrY9dQwVTShqqwf7G0f4crSOe15%2FT5nGg4DN7pv1EUVxxSmmJo9fnlRXZ2tibHZYMl7C%2BPIiee410wnoKmtHyntgt%2FpOgm7qNKVKkDtkUpB4PByN%2B2bJKZgYC6ruNUF046ajGGL2Mb9LH5NpYmzNB6Xs7iz3tZIEDTmqcmCUcKIpDFA61%2FCG9EFq%2FDTo%2Fryq0VcvNSBxB94CgqrYOMMDh1olVr9powV%2BRB4Esaow6lkG2jZYn5%2FTXjjJ5w87t1g%3D%3D%7Ctkp%3ABk9SR_SDie2KZQ
"For parts SAMSUNG ViewFinity S70A LS32A700NWNXZA 32"" UHD 3840 x 2160 (4K)", Parts Only,5.0 out of 5 stars.,$89.99,None,https://www.ebay.com/itm/256258808962?_skw=ultrawide+monitor&epid=28044839218&hash=item3baa371c82:g:k7IAAOSwMXBlLYR9&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKmHT8YeDbuGTklxG16xbk58CLOZZKFvnsLOhe8C9DV8ch%2BrDEoVh0nI9lHHLtKrYVsWKzm8Pi8FQH0xnmepRqFnq1r602RHNsWQMZFxa4IPwCclB6tpPLFA5oNBLz5zCU%2BP%2Fu%2Bib9tQ%2FM2xEjTRrbvK2RJ7qxEGp79g9OGFchWbPIIYMHWLreR9pD0tq%2BLkGZzTByh8hTYIFGxEn3QT6RHEtIhOlfx8DYNvN4bMi9YHzgemnrjW04wO46givKuGh4Woy5%2B7e4VoNAJwP1Wha3OgKrkXN7lrBghSTkmqtlSJHw%3D%3D%7Ctkp%3ABk9SR_SDie2KZQ
"New Samsung C34H890WJN 34"" (3440 x 1440) WQHD UltraWide Professional LED Curve", Brand New,None,$674.99,None,https://www.ebay.com/itm/284646425880?_skw=ultrawide+monitor&hash=item42463fc518:g:8ZkAAOSwmsliBJef&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKk63tD%2FPEo05THMDy09ciofmNaEqqCYB%2BAK8QpCpEbTkShFyj0POBCw9grrV6xErWtv%2BeIoYHcl1NPW7%2BfmxdvIDNYsAVSXa3ZX%2FxrQv4yhH9c40vh0ktjnsW%2FTEKPbZJ%2FAn7zPFHmFXpSpIq8p9HOBfK67s7DV4q%2FdIbqCMetXu2YtyLXwYvXViA2c1cDkwXGSVF%2FflTEm0YUlu%2FEoOG3M0EMAtpqOdnw%2BkhlNsHOao3XVL1jWxZDqRvkr%2FJC%2B5veCTmYc86ZwfjD02wPr9GTX7HP9LQnTnx2BFlpNIhV7bQ%3D%3D%7Ctkp%3ABFBM9IOJ7Ypl
"ViewSonic VA2447-MH 24 Inch Full HD 1080p Monitor with Ultra-Thin Bezel, Adap...", Brand New,5.0 out of 5 stars.,$141.86,None,https://www.ebay.com/itm/316092710564?_skw=ultrawide+monitor&epid=11045123938&hash=item499897fea4:g:j1AAAOSw8sBnc~J3&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKld9hfabDxSLCBaxwejbJgjAWeOKnwSeV27adbSyF%2BJLEl8jsEIY66hNniq4219YvqEQkM8PLCxtvhTkoIgShdGGkzw7GzQt1RxRAAeL7ArC2l3LQXPFYkz6UVaFpun7uyZXQEbfe2SS%2BINLMTH9aZQnwSND76XjmJxHG4mMFHUEDxuvPqciHbx2ebuPdHxBrYuWD1I03Jtg%2FUGX7VjDNAi6ENFC%2Fcvq3WHpRvo6SHoOEeD4rUIWnqfYEBVMsV96UJ7zpt0cuFIgFdDmbebE1v9HJasw8R9hHjlci5MdOsKKw%3D%3D%7Ctkp%3ABFBM9IOJ7Ypl
"LG 38WK95C-W 38"" Curved UltraWide WQHD+ IPS LCD Monitor with HDR New", Open Box,5.0 out of 5 stars.,$879.99,None,https://www.ebay.com/itm/226290336897?_skw=ultrawide+monitor&epid=13034761516&hash=item34aff48481:g:XhUAAOSwZ3tePBG7&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKnJn%2FT%2BdVhhPGa1wEbpgldtXmiWv6tvxzbwHH7xa213UQA2vW5Z6vkNsEqNGHeUzG8o2UsHua6PDhnz0FVMNMBRLAmQCgxGMaFdshqMOAddeFrg4xgYyYWKkP%2B2ceO3%2Bhu2UeKC%2FCvsFIfiIsjS%2FrE%2BKNkvQs%2FEgrFenrIUyk98OpJY9HUCumgDKboUeFgBs7MJFQEtmwz70asaMwsvBNmTfvkgLgyTdOMalBIt8BdXC60cqddr3zM%2BIj0UQSw8PzQ%3D%7Ctkp%3ABk9SR_SDie2KZQ
Acer CB2 CB342CKsmiiphzx 34 inch UWQHD Ultrawide Monitor (IPS Panel FreeSync ..., Brand New,None,$413.82,None,https://www.ebay.com/itm/276663073145?_skw=ultrawide+monitor&epid=15058384811&hash=item406a677979:g:vy4AAOSwmhhm-Z5J&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkDcy2rtueY7DxNybaVLbp1dsIL%2Bs4v9%2BbyDM4AV%2B%2Fahyi%2BtS6dZZPChOYQ%2BHUrSgkRYgrKB88fxmESKQVxOG0z41kFlAJo6wkEMAXftY1PXyheBAonq%2BnMcegudD479RFQyZUM4YcHNrdWnwALVLw8bTJuQ%2BspfYWtehVmWJWJT9V2DaXn0%2B2O0PfF%2FmEMBQ74HQIkatKbnqMzT5n7zJxV7qXBBXqdiGjhbmDCYvNKESibG40VcP5BipZUrN7jSypqsNUG--45JR1hvfQA0HkOYM1mD%2BG4JVSLoIrOrV0FrA%3D%3D%7Ctkp%3ABk9SR_aDie2KZQ
"AOC 34' VA, WQHD (21:9) 3440X1440, Curved 1000R, 1ms, 165Hz 300nits, 2H, 2DP, US", Brand New,None,$583.35,None,https://www.ebay.com/itm/115848385419?_skw=ultrawide+monitor&epid=19054900204&hash=item1af91a138b:g:n2UAAOSw-h5kn-l2&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKnkU1l0Bw2ZhbxM0aIjVoYvNEP4k%2FEhdupXWHXObKmA20uC5tItqOdZu%2BHt2XJ4EXTEGJ%2FJBShkjjkQI85Jm2JBSfHFwD9tT5iyIEFxQh6Fcs4RQV95Fe5ru5VPfZRcu%2Fo4NVNl0uKxmcc6LrbXFo5swPzqty5E1T5LI78mWg2NRud%2BoJwpzyb5nZdtwcAuQsevIW1yYpz4%2FLQOo2TTgI%2FNZEIreAtAwhxfGcOqH1ko4j6obbe1ckugnZirHkFM%2F%2BY%3D%7Ctkp%3ABk9SR_aDie2KZQ
"MSI MEG 342C QD-OLED computer monitor 86.8 cm (34.2"") 3440 x 1440 pixels UltraWi", Brand New,5.0 out of 5 stars.,"$1,998.48",None,https://www.ebay.com/itm/256642152166?_skw=ultrawide+monitor&epid=2333264204&hash=item3bc11076e6:g:A08AAOSwZcpm59mt&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlzzP%2B5GSB7aI6DeJU8IaIgDCzNLoCzUyUcaJe1Qu8HS%2FY0Mj4592tVSJqP4gED9IEuipLC4RGjJ%2BcagDW8KirpFhYp%2F10d1UI8%2Bn%2FjTteneeksaXng21wBwVi7uAaxK1d%2BFWeuMEBcSoG1XjUNm5Z4pTPoBnWF4EKb00OJuZgyjaLKCeYvwxfEy6II1ctK8s7XoChoV3rxNg0ODs7j%2FIm4USUeKAmD6C84wqYd3Ja5KD4WEfB4bMFp8N17PF3zsI5FweuwEdCBXu6wE1tmc6k0yNe68AuVbZWoT2bCyH6Q2g%3D%3D%7Ctkp%3ABk9SR_aDie2KZQ
LG 27UK650-W 27'' 4K UHD (3840 x 2160) IPS Display/HDR 10/s RGB, Pre-Owned,4.5 out of 5 stars.,$224.99,$249.99,https://www.ebay.com/itm/235794672563?_skw=ultrawide+monitor&epid=242819883&hash=item36e6752bb3:g:lAkAAOSwG09nFIMy&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKmAOsjSxUbSO5u3kBdYI9GJKqo3NO6QD6g6TyDC4F6bL7%2F1Pk5QLlzBKVADcAn8i6N82ifq9rnClUnME40fu2njn80AXUk%2F3TBcFsIhUccpK4fv8QGeG7vzW2u%2FlqbkgHTUgFc5G8EXx7n9CKhe1eRgb5gVc%2FOz%2FZxH0GPSctV%2BN3yVhWpK0G%2FddE4g3wtJT4HZiIBWfPWS5E4lXornYF8ZN3kcc%2FYyRmGDaz7Y4gyvo8NgGUSlQUwS6wsO9loVsyw%3D%7Ctkp%3ABk9SR_aDie2KZQ
"MSI MAG 345CQR computer monitor 86.4 cm (34"") 3440 x 1440 pixels UltraWide Dual", Brand New,None,$606.13,None,https://www.ebay.com/itm/296625940242?_skw=ultrawide+monitor&hash=item451048a712:g:btoAAOSwlJVmuQ7f&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkA4Z4MJLCxvqEg7bhSsvy2vgIrmR0xRlWJYlxe1efG9nf1Noq795LjT93mEhXjE3%2BtQeUWjUBCbGdq4RSwX86KpPzVUvdoy5TF%2BAZ%2FbRm6KTV6PI7PQq0RkeRzR51b4YVcsI1fPcv6kF3CgzHgUqZDPNsqOinZEomqsi4Dl%2F1Do1h9FY52bx870GkMRcZdXHGrYmQSyU8%2BWR%2B8dVqGuptXSd8GYzJjaq54PD79IpMEt2X1BuBATI6lGYYio5vtVBVL1hoxnkihP8srRUF5HBEmRlOAHsZfp5dCW8gYQrxNpA%3D%3D%7Ctkp%3ABk9SR_aDie2KZQ
GIGABYTE 34” HDMI Curved Widescreen IPS LED Gaming Monitor Pc Freesync 144hz, Brand New,5.0 out of 5 stars.,$450.00,None,https://www.ebay.com/itm/267103118256?_skw=ultrawide+monitor&epid=17051075607&hash=item3e309623b0:g:Dr0AAOSwxN9nZw0G&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKklXN0wqZYesQXpzzh%2BA4q%2BBasCr7d3vHHKxbLdFgZS0pZnIR6TGt56yYdR2ACKxKdV5vTTq0zO32uXM%2B1QVGZ8I8NhjT6hFPKGOk2kRtQYEpvHoFL4SzJAyxOOJO5MmCLUze6SfSawV5kxAoEacFo6u4A%2BANuIuL8GbMRKCYp%2BBWwdqf95EYXA2Qcjt5Ph1JOEw7UhZYfZ5rkW6JgWfXGrPDHd%2FAi5qu3RwlxOiWyskQJFWvzngABF2qCESa3SLdg%3D%7Ctkp%3ABk9SR_aDie2KZQ
"Sceptre Model J20 20"" Widescreen LCD LED Monitor Ultra slim Pro Series", Pre-Owned,None,$73.48,None,https://www.ebay.com/itm/166948393915?_skw=ultrawide+monitor&hash=item26dee653bb:g:FbYAAOSwxztjfQfU&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkg2YtcOa6h6KI5LBCTjvUJNZEFtsNNRU%2Bc2Cnj9G8T%2Fffu9qehvbmO0bxa7pWuZIy2FY13aev%2BCEhPzYqDJd4FNt26l3Q4Jm5kDYWbVSdEGx%2BO%2BuIs1Vy3xfi2HQQG7KWfoAUGPAgvzoUpzoLWt1XkgK%2Bos7rY0oir6SdZVIAp%2BHZia740nGrRFJ%2BjDDOr%2FUYaJJltUwD3I21C97i3ie8xa5OuJpiStLuV8XvJgOmTTBlOpjeOM3ijCBSxlFgeNkd973EH%2FLvmx7Erc1r9ET1qPRMbbnsbXaUqq9konZkTNA%3D%3D%7Ctkp%3ABFBM9oOJ7Ypl
"Deco Gear 35” Curved Gaming Ultrawide Monitor, E-LED, 3440x1440 WQHD, 120hz", Brand New,4.5 out of 5 stars.,$399.99,None,https://www.ebay.com/itm/296875263535?_skw=ultrawide+monitor&epid=27057569250&hash=item451f25062f:g:7XoAAOSwp6VnWizS&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKmTLUQ1vIF4dG6YkAXpLmd1V31gCxWNzHUUWCvHJAgeMXg5ncrwlLgJR0EH0EU7vZad%2BSVkj6jvLPHLtv9enRwB01sOC5HRflW%2BTIhgJIbrhQdHRLNarQanE0CI4Z8ZOvR9rXP7PxYqQMn9jfPEnI3IRUWcCumMVuxD7E34NDiV2dORDzI4mNDLZfuPng1RD00YnA3mSVuuaMPaFAIc7zgJyBDPsjazIaEZu5spxsJtHtTHRVaKPdPCHw3yHWz42pU%3D%7Ctkp%3ABk9SR_aDie2KZQ
LG UltraWide 29WR30MR-P 29 inch Widescreen Full HD IPS LED Monitor No Stand, Parts Only,5.0 out of 5 stars.,$206.71,None,https://www.ebay.com/itm/156182731626?_skw=ultrawide+monitor&epid=25041532017&hash=item245d375b6a:g:mRQAAOSwRuBmA2lo&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlaaRJbRWEdzFQMZ2T%2B--4ggteHJEWImeBoM4zeLXn%2F5I6Ls2cgqbvqy95ejS18%2FGqwfE6yWM1sEWzzkDpimkWFTTJTPvStH2huo7a%2BMCZYNqFkyY74Lzmpd3VIy%2FNJOoqaXnclKr%2BbcnGTdMVzyElwQFGz0nYlogE4kYv2nDBnHaV952gCeWpCtpMqh76eUXJDYRt4eFtgT2W9MnIAm9NpZzf0h7jqEye5BLPDoplbjbfOY3B5lPbnJY2GaxnXKFbVwEqyySrizjd6q5Khxi9Zic1eQ3FPGlCJppFIhxMAMg%3D%3D%7Ctkp%3ABFBM9oOJ7Ypl
"ViewSonic ColorPro VP3881a 38-inch Ultrawide Curved Professional WQHD+ Monitor,", Brand New,None,"$1,581.38",None,https://www.ebay.com/itm/296680044669?_skw=ultrawide+monitor&epid=2324852714&hash=item451382387d:g:VegAAOSwhUFm3XqH&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlW2tyzTdanB%2FLrbn5E%2BkKmaH4vw8eSg%2FtTmbWyRCkgx%2BQvkbyl4Yrrb38otroF%2BmOoPcad1tvR0nA7KaH%2FBFG23wb5Hr2Jqjp%2BaD878%2B%2Bcpb63WFk%2BIRI78hJRgRIaoOLp%2FzalLRAQBQ7qGNxPwisHubAAlqDFdCpTqRYcpgKUK288s2FdF8ahQ%2FS%2FCIRZd%2BNk8%2BID8l0Lcsv6jOxEbI7LHELPmzhN11mLjXX%2FdAyNEx6fIJqUP9Efl2APrKPfDHU%3D%7Ctkp%3ABk9SR_aDie2KZQ
LG 34WQ75C-B 34.1 inch Ultra Wide Quad HD IPS Curved Monitor Response TIme 5ms, Brand New,None,$653.07,None,https://www.ebay.com/itm/186715489068?_skw=ultrawide+monitor&epid=16058706742&hash=item2b791c432c:g:evsAAOSwhHdnfmc1&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKkhFDBobkoyHG6SW0K104tMEIsjlS1HUaFOeTuWa4Sa9WDQn47zYF%2Bk%2Fcl4kBgOq8G88jnybgREw%2FCfA4HKRNYTiw5L1e9KuMlMXw%2FlT11mB6NT8gfFM2DXj1mdF2wmherB66XjYCpJtaYD9S6V%2Bz5%2BJy%2BfzCYBW3AYN21Y2srN0%2BkdheGFfKBTEKVtG3%2FySgwqAszanrtMKGoMbUF%2B9UiDGN3D7H8TE835kOySNEKlpt3xBzTYLDuXg282wdXwzcA%3D%7Ctkp%3ABk9SR_aDie2KZQ
"HP E34m G4 34"" WQHD Curved 21:9 3440x1440 Webcam Speaker Computer Monitor Screen", Brand New,None,$675.56,None,https://www.ebay.com/itm/186338512294?_skw=ultrawide+monitor&epid=17052975820&hash=item2b62a40da6:g:hWAAAOSw745l7ru-&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKleJzfLZNeI%2BqC1duNo7qku%2B9GkkJx08WiEfGzKhIh62RQo9lKI5wYjFfh0G4ie5ErtZWFaKppdhOZkN1ASI4IIz2kD8IiFgt3A60iRjkm5yMN%2Fg7ThfSedeD%2Beb5rMGjagF9E0tcST6gP4S5OYx7Eu21cmPhAtAOMOoDKs9bBa2q62yIdYbPK0IL9RTdFE9K9my03LaRF0GMKxl%2FzZf7pymSxHb3XjYZcnt9jpgklmtlnt6YpoeMvGMJx1307Dih4Seoz1ZdSls1pzxoqQ6rF8uO9XMk4hyYFiR8TBA1Fedw%3D%3D%7Ctkp%3ABk9SR_aDie2KZQ
"Samsung LC49J890DKNXZA Computer Monitor, Power Supply P22020N_NHS / BN44-00950A", Open Box,None,$98.99,None,https://www.ebay.com/itm/363562139164?_skw=ultrawide+monitor&epid=13040612099&hash=item54a5fdfe1c:g:2XMAAOSwrqRhVlG8&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKlsHElk3dzU0xkZihMIV2xdUSHuwlOExHTLxpLQgnD0Td3f53sgiioouBCmf2Rn%2F%2B3TZ%2FPJbHgQ0Vf%2BWt4n5T4YicFQGsce2nyROEIw%2BfNS4HUIi2bhEAH9uTCMsyFsoOEduFX5G%2BlMKh%2Fo60p26eENcnsI8ZoqXWA8LEqtIk%2BY5Y7Ow1nL3a5zeHBhL3TuwEPldlTJPpPehBOHaUYTQTNjFPH%2B0B%2FveK717ONr30PFkVJupXuJ9F1NDOiGVVI4N2fk5JnTaSUQNb0bvALDMSIQLkvdM8p5n4J9kdT2S8nZhQ%3D%3D%7Ctkp%3ABk9SR_aDie2KZQ
"Acer CB2 CB342CKsmiiphzx 34 "" UWQHD Ultrawide Monitor IPS Panel FreeSync 75Hz 1m", Brand New,None,$415.83,None,https://www.ebay.com/itm/316098116138?_skw=ultrawide+monitor&epid=15058384811&hash=item4998ea7a2a:g:iiEAAOSwjKRndUe4&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKlg%2BUdf1w8ljh4e9Yrw4iCbvZ3t5tngLGvdSmAbe3F6cIcLuYLtr8ixVMHfAoRCa7dOHw4ZdgN%2Fs8eqgjTSLyIRvXuIVdbhsIDXOiCeB4%2FKpdRdPdJ8a%2BTfIzX1aQKh8vaNecmDpr5lseFkbH6yi9UBTI8jgLNnO9t4nYy87ByE9R4WV2PlSCc%2FDgKsEfAsXNyyRiM99YJdvpbQWSO1vQ7mJn5YkRryZw3RSW0MK%2FN2uoCHz7u1lB2FF4S%2BnM1ep30%3D%7Ctkp%3ABk9SR_aDie2KZQ
"Lg 34Wq75c-B 34.1 "" 3440 X 1440 Pixels Ultrawide Quad Hd Ips Panel Hdmi Displayp", Brand New,None,$669.37,None,https://www.ebay.com/itm/196908460117?_skw=ultrawide+monitor&epid=16058706742&hash=item2dd8a8a855:g:UNgAAOSwYaVnaYHn&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKnON5e3NoOU79I5b3qgqaxBdWNNDeOQfpZ41toe5pA4t4TLs4Td3RIvsdUzgZ4u3iWDVrs5F%2BubXygJyeD3jM5ZLiphfIyhP7d%2B0D4vtsKXg3kE8CsZZ%2Fif01S5oN3BU3qKRq4zlbGTsnx%2FhTiwHK0RKRQRzauUz%2BM7PW0uSqmkqn6qqfdxXjyylEHAwyWbG9dg4QwXoviweLuDC4xs18qYmIBGmLePWUL7W0MpKvrd90exUp%2BJSmjy5ap3j7LzOTnrwZB5d3lX9BlFsl674LDzaezNjfsoPC3t5qHSo4Hcog%3D%3D%7Ctkp%3ABk9SR_aDie2KZQ
Dell 20inch  Widescreen LCD Monitor P2011HT Active Matrix Ultra Sharp Display, Pre-Owned,None,$27.99,$39.99,https://www.ebay.com/itm/185261340558?_skw=ultrawide+monitor&hash=item2b226fb78e:g:dq8AAOSwjOBlhh~W&itmprp=enc%3AAQAJAAAA8HoV3kP08IDx%2BKZ9MfhVJKkgrfvOxnC3PaN7UTJQmvXQ3i5KZLxo5Q3KJ2fNdj5t6m7rjP2O7PWCVBKN%2FnZTUXXsuh%2BM0%2BRwoY%2F5yLyg6GrkOcZp7bSTCRetxu13TsVB9Likmlgz0JEy%2BfNL8YQHbbHzbJEUt5URYFDyAdeAcZMYGcnyJlzl1wgQvMqQ7jDWEIilVomJFEw5ANWniZAzMELM5BETGLNeKAuxcGE%2FBFnC7OHXjlIGGrA0%2FfOjBMUbymhQhFkqUGx0nq4SgK%2BsGYgsC2JKGdLwGQXxMrh%2BjAlBhDk%2B55dJ3zmBVRixEDoufg%3D%3D%7Ctkp%3ABk9SR_aDie2KZQ
"Samsung Odyssey G9 Ultrawide C49G95T 49"" 240Hz Curved Gaming Monitor ⭐Tracking⭐", Brand New,None,"$1,649.49",None,https://www.ebay.com/itm/353649163340?_skw=ultrawide+monitor&hash=item525721fc4c:g:O88AAOSw19dhJ5ri&itmprp=enc%3AAQAJAAAA0HoV3kP08IDx%2BKZ9MfhVJKmPpqAHbY%2BcK2zMULyOj4eZKGBzu18lvCYWLsCcI4YcMoriwAFy2lE7%2Bol8i8ZdFi4fy1dMPHp%2B4kIdsInwlRjvu%2F7ySiJ2SrYx14vYUuRlSAS%2BSskmy0aGb9pZCsOjQ5a5SCWI%2FLlfHhd1Y3b4fUFGlKDu8Snj1IsKQDN7UNcUFKW%2FlWCJ1GKl%2BA5dZpnj2LGwPE36yPyFGiVYBSe5L%2FGVNyPOCyVJHplu2trFAa21epYgeui%2F7Q4Km1dW1DL0A4A%3D%7Ctkp%3ABk9SR_aDie2KZQ
